Application_ID,Applicant_Name,Email,Phone_Number,CNIC,Age,Gender,University,Degree,CGPA,Experience_Years,Skills,City,IP_Address,Device_ID,Submission_Date,Submission_Time,Submission_Duration,Resume_Uploaded,Email_Verified,Phone_Verified,Internship_Position,Is_Injected_Anomaly
APP0353,Kerry Chavez DDS,kerry.chavez.dds390@gmail.com,308496267,67481-7697098-3,23,Female,Bahauddin Zakariya University,BS Computer Science,4.8,0.5,"Machine Learning, Deep Learning",Karachi,126.183.162.107,DEV-G92MJEQA2O,5/10/2026,17:10:14,543,Yes,Yes,Yes,UI/UX Intern,1
APP0354,Michael Farrell,michael.farrell235@gmail.com,317537849,71782-1265919-4,25,Male,LUMS,BS Data Science,2.5,0,"Tableau, Java, SQL",Lahore,153.107.150.96,DEV-W3PGSF3YN7,5/16/2026,18:21:29,210,Yes,Yes,Yes,UI/UX Intern,0
APP0355,Patricia Le,patricia.le637@gmail.com,333212456,13385-6563023-0,27,Male,NED University Karachi,BS Software Engineering,3.75,0.1,"Git, C++, Machine Learning, Node.js, Power BI",Lahore,90.114.47.108,DEV-9ER94TEVWL,6/15/2026,13:59:02,1101,Yes,Yes,Yes,Business Analyst Intern,1
APP0356,Jesse Perez,jesse.perez980@gmail.com,392617294,72624-9267840-9,23,Male,FAST-NUCES,BS Software Engineering,3.57,0.4,"Power BI, Scikit-learn",Multan,158.53.127.58,DEV-J0KZQVS9J6,6/1/2026,20:09:53,612,Yes,Yes,Yes,Data Analytics Intern,0
APP0357,Jesse Perry,jesse.perry766@gmail.com,361805615,35938-4056346-0,22,Other,University of Sargodha,BS Data Science,2.48,1,"Java, NumPy, Deep Learning, Scikit-learn, Statistics",Faisalabad,8.189.219.47,DEV-N4U6AVE7E5,6/4/2026,19:23:12,10,Yes,No,No,Business Analyst Intern,1
APP0358,Jeffery Ortega,jeffery.ortega437@gmail.com,303117757,22397-4810526-7,21,Male,Virtual University of Pakistan,BBA,2.41,1,"Data Visualization, Node.js, Excel, C++, Machine Learning",Rawalpindi,210.99.72.216,DEV-Y1H0S2UTBT,6/22/2026,9:01:35,415,Yes,No,Yes,Frontend Developer Intern,0
APP0359,Christian Leblanc,christian.leblanc103@gmail.com,324795970,29929-8113803-3,24,Male,Punjab University College of IT,BBA,2.86,1.6,"Java, Statistics, Pandas, Tableau, HTML/CSS",Lahore,20.128.159.54,DEV-7W8COF3138,5/24/2026,12:58:47,580,Yes,Yes,Yes,Backend Developer Intern,0
APP0360,Ronald Davis,ronald.davis255@gmail.com,352183324,39662-5634166-2,26,Male,NED University Karachi,BS Software Engineering,2.55,0.4,"Pandas, Python, Power BI, C++",Multan,50.161.158.105,DEV-XKE0QC96MJ,5/4/2026,23:28:14,570,Yes,Yes,Yes,Data Science Intern,1
APP0361,Parker Cain,parker.cain600@gmail.com,329175606,48155-4768723-8,21,Male,NED University Karachi,BS Artificial Intelligence,2.61,15,"Data Visualization, Git, SQL, Power BI, React",Hyderabad,188.141.128.164,DEV-SP49CD3IRV,5/26/2026,19:15:07,286,No,Yes,Yes,Data Science Intern,1
APP0362,Laurie Hoffman,laurie.hoffman622@gmail.com,387418748,15518-2808544-9,21,Other,University of the Punjab,BS Computer Science,3.84,0.7,"Scikit-learn, SQL, NumPy, Statistics, C++",Gujranwala,222.19.204.209,DEV-20P6HGWLKO,5/3/2026,18:07:03,926,Yes,No,Yes,Business Analyst Intern,0
APP0363,Bryan Gomez,bryan.gomez361@gmail.com,335641122,68459-1801936-5,27,Other,University of Agriculture Faisalabad,BBA,3.51,0.5,"Scikit-learn, NumPy, Machine Learning, Java",Karachi,86.180.116.82,DEV-3DZXLRGNJZ,6/4/2026,0:56:34,525,Yes,No,Yes,Frontend Developer Intern,0
APP0364,Nicole Parrish,nicole.parrish331@gmail.com,302870334,34876-6209788-8,24,Other,Virtual University of Pakistan,BS Software Engineering,2.88,2.1,"Excel, Git, Scikit-learn",Multan,38.174.181.102,DEV-EN4052W8LI,5/4/2026,23:00:27,431,Yes,Yes,Yes,Software QA Intern,0
APP0365,Tracy Burke,tracy.burke230@gmail.com,335116319,39600-8387946-3,22,Male,UET Lahore,BS Data Science,3.84,2.6,"Statistics, Data Visualization, Node.js, Deep Learning, Figma",Islamabad,218.204.198.192,DEV-J2N2PN7ITC,5/14/2026,1:23:27,509,Yes,No,Yes,Frontend Developer Intern,0
APP0366,Kenneth Lewis,kenneth.lewis99@gmail.com,388981554,80170-6259401-1,23,Other,COMSATS University Islamabad,BS Data Science,2.99,1.7,"Statistics, Git",Peshawar,152.223.33.245,DEV-9AQX6RZCM8,5/27/2026,19:20:13,763,Yes,No,Yes,Software QA Intern,0
APP0367,Courtney Rodriguez,courtney.rodriguez442@gmail.com,327647905,38207-8585176-4,24,Female,FAST-NUCES,MSc IT,2.45,1.6,"Python, SQL, NumPy, Power BI",Karachi,158.32.211.187,DEV-FH9194B70L,5/10/2026,3:24:43,1148,Yes,Yes,Yes,Data Science Intern,0
APP0368,Holly Farmer,holly.farmer391@gmail.com,373323803,54996-4070056-1,24,Female,LUMS,MSc IT,3.69,1.5,"React, Scikit-learn, Deep Learning",Faisalabad,90.41.173.116,DEV-1SAV9CNG8T,5/1/2026,10:51:39,514,Yes,Yes,No,Business Analyst Intern,0
APP0369,Renee Bruce,renee.bruce880@gmail.com,313892273,34704-9358431-2,23,Female,University of the Punjab,BS Software Engineering,3.22,1.7,"Machine Learning, C++, Tableau, Statistics, Python",Gujranwala,8.189.219.47,DEV-N4U6AVE7E5,6/4/2026,19:23:21,2,No,No,No,Machine Learning Intern,1
APP0370,Sabrina Austin,sabrina.austin347@gmail.com,337135319,28531-5017327-7,23,Female,University of Sargodha,BS Artificial Intelligence,2.3,2.9,"Figma, Power BI, C++, Excel, Pandas",Sialkot,145.201.102.73,DEV-LQH7PPCADU,6/29/2026,4:37:05,578,Yes,No,Yes,Data Analytics Intern,0
APP0371,Allison Hickman,allison.hickman541@gmail.com,304155440,21689-6152615-9,22,Other,COMSATS University Islamabad,BS Information Technology,3.11,0.1,"Scikit-learn, Deep Learning, NumPy, SQL",Bahawalpur,112.91.189.175,DEV-Z6D86ZCHHX,5/2/2026,12:20:01,226,No,Yes,Yes,UI/UX Intern,0
APP0372,Debra White,debra.white5@gmail.com,336549075,33207-7541701-3,25,Female,University of Sargodha,BS Software Engineering,2.44,0.7,"Data Visualization, Figma, HTML/CSS, Deep Learning",Bahawalpur,166.74.143.24,DEV-VV7PGF7MVQ,5/26/2026,15:59:20,9,Yes,No,No,Machine Learning Intern,1
APP0373,Ellen Morgan,ellen.morgan163@gmail.com,372115690,34033-6492500-2,24,Other,NED University Karachi,MSc IT,2.68,0.9,"Power BI, Git, Scikit-learn, Deep Learning",Karachi,143.254.102.33,DEV-SBREBNDYCP,6/6/2026,0:15:50,628,Yes,Yes,Yes,Backend Developer Intern,0
APP0374,Sergio Knight,sergio.knight787@gmail.com,336333834,15735-1238423-2,25,Female,Government College University Faisalabad,BS Software Engineering,2.8,0.6,"Scikit-learn, Git",Islamabad,75.32.115.48,DEV-WMZAP4VKFT,5/31/2026,19:57:12,238,Yes,Yes,Yes,Data Analytics Intern,0
APP0375,Charles Schultz,charles.schultz634@gmail.com,326396496,58545-1644748-2,21,Other,FAST-NUCES,BS Information Technology,2.85,1.7,"Figma, Power BI, JavaScript, SQL, Excel",Lahore,167.243.197.73,DEV-YN6IRJ9WR6,6/14/2026,2:25:00,729,Yes,Yes,Yes,Frontend Developer Intern,0
APP0376,Paul Lewis,paul.lewis987@gmail.com,365315283,31013-7175325-0,58,Female,LUMS,BS Information Technology,2.98,2.1,"Scikit-learn, Tableau, NumPy",Faisalabad,104.215.213.118,DEV-0PNNLO0HHG,5/19/2026,21:27:19,1150,Yes,Yes,Yes,Software QA Intern,1
APP0377,Glen Wood,glen.wood562@gmail.com,367288379,94410-6148910-3,26,Male,GC University Lahore,BS Computer Science,3.12,1.4,"SQL, Deep Learning, Figma, Pandas, Machine Learning",Bahawalpur,207.228.165.26,DEV-O36JWBWNUH,6/10/2026,17:56:58,5,No,No,No,Frontend Developer Intern,1
APP0378,Paula Bradley,paula.bradley781@gmail.com,376305200,90000-9901791-0,21,Male,University of the Punjab,BS Information Technology,2.21,2.6,"Pandas, Excel",Sargodha,92.103.77.246,DEV-H4N6V3RZKD,6/24/2026,13:17:34,343,Yes,Yes,Yes,Data Science Intern,0
APP0379,Anthony Moore,anthony.moore163@gmail.com,388878038,46861-5184066-1,22,Female,University of the Punjab,BS Information Technology,2.43,1.1,"Java, Machine Learning, Python, NumPy, Statistics",Gujranwala,147.93.229.229,DEV-ARYMMDNGWY,5/15/2026,12:19:39,293,No,Yes,Yes,Business Analyst Intern,0
APP0380,Megan Nelson,megan.nelson300@gmail.com,316951077,89011-9300525-0,26,Male,COMSATS University Islamabad,BBA,2.53,0.8,"Java, Pandas",Islamabad,14.122.156.68,DEV-QPB01QCTE9,5/2/2026,0:52:52,932,Yes,Yes,Yes,Software QA Intern,0
APP0381,Karla Ramos,karla.ramos390@gmail.com,361603697,98067-5534607-6,25,Female,University of Sindh,MSc IT,2.89,1,"React, Node.js, Deep Learning, Java",Multan,69.42.230.236,DEV-Y2656AE1IG,5/7/2026,7:21:57,337,Yes,Yes,Yes,Machine Learning Intern,0
APP0382,Paul Wilson,paul.wilson10@gmail.com,306723292,90931-2180827-2,27,Other,Islamia University Bahawalpur,BS Artificial Intelligence,3.54,0.3,"SQL, Tableau",Faisalabad,191.41.95.24,DEV-ZDPYHZNWG3,6/18/2026,2:08:00,799,Yes,Yes,Yes,Data Analytics Intern,0
APP0383,Douglas Gregory,douglas.gregory454@gmail.com,329515853,10827-2334766-2,23,Female,LUMS,BS Data Science,3.39,2.1,"Deep Learning, Machine Learning",Sargodha,194.116.83.102,DEV-WVVSKP30TX,5/25/2026,10:25:45,468,Yes,Yes,Yes,Business Analyst Intern,0
APP0384,Mr. Andrew Foster,mr..andrew.foster925@gmail.com,308215793,20479-8481497-0,21,Female,Bahauddin Zakariya University,BS Artificial Intelligence,3.39,1.8,"Figma, React",Hyderabad,215.163.230.92,DEV-0RR1L9GVBM,6/15/2026,3:23:59,1081,Yes,No,No,Data Science Intern,0
APP0385,Aimee Turner,aimee.turner475@gmail.com,378586261,30012-3383755-6,14,Male,Islamia University Bahawalpur,BS Software Engineering,3.54,1.1,"Scikit-learn, NumPy, Python",Rawalpindi,203.88.77.152,DEV-8HARJHRF34,5/27/2026,23:01:01,413,Yes,Yes,Yes,Data Science Intern,1
APP0386,Chad Scott,chad.scott971@gmail.com,329176244,97266-2002613-5,21,Male,COMSATS University Islamabad,BS Statistics,3.23,0.4,"Deep Learning, Data Visualization, Java, Python, HTML/CSS",Bahawalpur,41.173.159.176,DEV-WWVTMNYEUR,5/2/2026,17:16:00,637,Yes,Yes,No,Backend Developer Intern,0
APP0387,Adam Burgess,adam.burgess932@gmail.com,358989103,46769-6716959-9,25,Other,FAST-NUCES,BS Software Engineering,3.84,2.3,"Figma, JavaScript, Git",Peshawar,145.240.9.81,DEV-SD1WCRV68J,6/13/2026,15:22:32,578,Yes,Yes,Yes,Frontend Developer Intern,0
APP0388,James Padilla,james.padilla373@gmail.com,308948154,42320-4746911-0,25,Female,Islamia University Bahawalpur,BS Statistics,3.16,2.4,"Java, Pandas, Node.js, Deep Learning",Bahawalpur,49.61.151.188,DEV-C5SSINZ4KH,5/29/2026,17:58:15,205,Yes,Yes,Yes,Business Analyst Intern,0
APP0389,Sandra Drake,sandra.drake477@gmail.com,328494132,92036-7409222-8,22,Other,GC University Lahore,BS Artificial Intelligence,2.38,0.8,"Deep Learning, Statistics, HTML/CSS, Machine Learning",Gujranwala,33.165.8.32,DEV-BLRF3NAPLG,6/29/2026,12:35:05,1036,Yes,Yes,Yes,Data Analytics Intern,0
APP0390,Scott Williams,scott.williams905@gmail.com,381937161,27284-9332850-1,21,Male,LUMS,BS Computer Science,3.09,2.8,"Excel, NumPy, Figma",Sargodha,21.211.175.193,DEV-COCO2ZTDHF,5/26/2026,7:36:08,412,Yes,Yes,Yes,Data Analytics Intern,0
APP0391,Thomas Atkins,thomas.atkins659@gmail.com,339031139,15556-1707593-3,23,Male,Islamia University Bahawalpur,BS Software Engineering,3.05,1,"Python, C++, HTML/CSS, Java, Git",Bahawalpur,183.212.34.11,DEV-HBIRMC5S3O,5/15/2026,18:46:54,729,Yes,Yes,Yes,UI/UX Intern,0
APP0392,Laura Mckinney,laura.mckinney570@gmail.com,359571137,60910-3682061-3,24,Female,FAST-NUCES,BS Artificial Intelligence,3.73,1.2,"Statistics, Python, Git, C++",Rawalpindi,53.94.57.11,DEV-ND7H10KYHV,5/30/2026,10:54:17,549,Yes,Yes,Yes,UI/UX Intern,0
APP0393,Brian Smith,brian.smith223@gmail.com,381399507,50619-1207372-3,22,Female,FAST-NUCES,BS Statistics,3.81,1.2,"Statistics, Scikit-learn, Machine Learning, Java",Peshawar,144.146.127.20,DEV-W54W487KNU,5/16/2026,11:37:55,279,Yes,Yes,Yes,Data Science Intern,0
APP0394,Robert Montgomery,robert.montgomery760@gmail.com,352276737,46697-8004270-0,24,Male,Government College University Faisalabad,BS Computer Science,2.71,0.8,"Power BI, Python, Java",Islamabad,4.57.44.186,DEV-I5UUJZR0FC,6/6/2026,15:27:50,210,Yes,Yes,Yes,Frontend Developer Intern,0
APP0395,Tamara Davis,tamara.davis997@gmail.com,301738763,96063-2057136-4,24,Other,GC University Lahore,BS Data Science,3.56,0.1,"Deep Learning, JavaScript, Statistics, Python",Bahawalpur,165.43.24.202,DEV-I4BNVQRFXN,6/23/2026,11:58:44,733,Yes,Yes,Yes,Frontend Developer Intern,1
APP0396,Dana Chapman,dana.chapman595@gmail.com,367242968,71274-6829027-4,62,Other,University of Sindh,BS Statistics,3.35,1.2,"Excel, React, Tableau, Pandas, NumPy",Bahawalpur,120.230.84.228,DEV-BS4WVT3F2F,5/20/2026,23:34:42,1024,Yes,Yes,Yes,Machine Learning Intern,1
APP0397,Jennifer Collins,jennifer.collins514@gmail.com,381704281,78100-2741731-9,20,Female,Government College University Faisalabad,BS Software Engineering,3.46,2.1,"Java, Power BI, Pandas, NumPy",Sialkot,102.201.112.148,DEV-MO1DXQ46GA,6/18/2026,23:35:45,999,Yes,Yes,Yes,UI/UX Intern,0
APP0398,Gary Jackson,gary.jackson248@gmail.com,366081107,37426-2620464-3,20,Male,University of Sargodha,BBA,2.41,0.6,"Excel, React",Peshawar,31.216.183.170,DEV-OZKNHPVRWB,6/17/2026,16:53:23,1180,Yes,Yes,Yes,Software QA Intern,0
APP0399,Ashley Hicks,ashley.hicks882@gmail.com,362644281,65404-6889724-7,20,Female,University of Sargodha,BS Statistics,3.49,0.3,"Node.js, Excel, Figma, JavaScript",Hyderabad,213.48.232.98,DEV-0I9BL14HOA,5/13/2026,11:09:24,787,Yes,Yes,No,Software QA Intern,0
APP0400,Hannah Luna,hannah.luna71@gmail.com,384040589,70709-5609391-9,26,Other,University of Agriculture Faisalabad,BS Information Technology,2.63,0.4,"Machine Learning, Statistics, HTML/CSS, Git, SQL",Multan,154.169.218.29,DEV-Y8CRIN0XGN,5/30/2026,8:21:20,367,Yes,No,Yes,Software QA Intern,0
APP0401,Robin Young,robin.young235@gmail.com,372947659,23308-3758732-2,22,Other,Bahauddin Zakariya University,BS Information Technology,2.94,1.1,"Python, C++, NumPy, Power BI, Data Visualization",Peshawar,9.142.223.143,DEV-ZCD5XRSI7E,5/3/2026,8:10:43,345,Yes,Yes,Yes,Business Analyst Intern,0
APP0402,Craig Morrison,craig.morrison571@gmail.com,349017491,18758-4112344-9,26,Male,Virtual University of Pakistan,BS Information Technology,2.59,0.4,"Scikit-learn, Python, NumPy",Lahore,131.6.57.135,DEV-XVA5E742GR,6/16/2026,11:31:54,399,Yes,Yes,Yes,Machine Learning Intern,0
APP0403,Mary Thompson,mary.thompson150@gmail.com,329554163,29058-2140750-7,21,Other,LUMS,BS Data Science,3.27,1.2,"JavaScript, React, Data Visualization, SQL",Rawalpindi,165.43.24.202,DEV-G0NQ4I6R8S,6/9/2026,11:17:16,841,Yes,Yes,Yes,UI/UX Intern,1
APP0404,Kathleen Webster,kathleen.webster510@gmail.com,318260198,88619-1518651-6,21,Other,University of the Punjab,BS Software Engineering,3.51,0.1,"Scikit-learn, React, Statistics, Pandas",Multan,215.167.157.219,DEV-8SN5YZ7VXU,6/15/2026,13:36:49,525,Yes,Yes,Yes,Machine Learning Intern,0
APP0405,Joann Glass,joann.glass258@gmail.com,345550839,47872-9615400-3,25,Female,Government College University Faisalabad,BS Data Science,3.16,1,"Deep Learning, Pandas, C++, Data Visualization",Multan,68.217.96.197,DEV-W22YGYZTHQ,6/20/2026,11:57:01,357,Yes,Yes,Yes,Backend Developer Intern,0
APP0406,Madison Weber,yvonne.burns812@gmail.com,396660164,33996-9337532-5,23,Female,GC University Lahore,BBA,3.79,1.4,"Tableau, React, Excel, Figma",Karachi,97.201.1.18,DEV-G77Q9VJUHB,6/11/2026,12:37:48,823,No,Yes,Yes,Data Science Intern,1
APP0407,Lori Hernandez,lori.hernandez321@gmail.com,313344236,33737-3062198-5,20,Male,Islamia University Bahawalpur,BS Computer Science,2.67,1.6,"Tableau, Power BI, Data Visualization, Deep Learning",Lahore,170.30.5.29,DEV-MWJPIWUJT4,5/15/2026,17:29:36,203,Yes,Yes,Yes,Data Science Intern,0
APP0408,Jeremy Turner,jeremy.turner209@gmail.com,381292604,31023-2529708-9,24,Female,University of the Punjab,BS Computer Science,2.62,1.2,"Statistics, Machine Learning, Figma",Faisalabad,184.197.62.3,DEV-YP44QI4OPF,6/7/2026,7:53:34,1051,Yes,Yes,Yes,UI/UX Intern,1
APP0409,Anthony Romero,anthony.romero211@gmail.com,378325776,78673-6742652-5,20,Female,Virtual University of Pakistan,MSc IT,3.62,1.8,"Tableau, Excel, Scikit-learn, Machine Learning",Rawalpindi,54.111.160.91,DEV-OIKIVQA7IZ,6/13/2026,21:48:32,910,Yes,Yes,Yes,Data Science Intern,0
APP0410,Jesse Brown,jesse.brown21@gmail.com,378319762,68369-8115851-1,26,Female,COMSATS University Islamabad,BS Data Science,2.66,2.7,"Java, Machine Learning, Figma, JavaScript",Gujranwala,166.100.18.251,DEV-NBIZFWTJSJ,5/15/2026,11:15:48,480,Yes,Yes,No,Frontend Developer Intern,0
APP0411,Angela Lin,angela.lin235@gmail.com,366227752,31840-9732674-1,23,Male,Bahauddin Zakariya University,BS Information Technology,3.17,2.3,"HTML/CSS, Node.js, Java",Rawalpindi,43.120.8.207,DEV-8VC1J2T2TN,5/18/2026,8:55:23,336,Yes,Yes,Yes,Business Analyst Intern,0
APP0412,Lisa Hunter,lisa.hunter876@gmail.com,325569064,77272-1347589-8,20,Female,LUMS,BS Software Engineering,2.28,0.5,"JavaScript, NumPy, React",Peshawar,165.43.24.202,DEV-DIX1CNAQ2Y,6/8/2026,8:27:22,743,Yes,Yes,Yes,Business Analyst Intern,1
APP0413,Julian Conner,julian.conner806@gmail.com,397798104,42955-9782376-6,22,Other,Islamia University Bahawalpur,BS Statistics,2.41,0.1,"Git, NumPy",Multan,30.211.195.97,DEV-KAR1H11QV1,5/14/2026,13:51:45,844,Yes,Yes,Yes,Backend Developer Intern,0
APP0414,Joanna Pacheco,joanna.pacheco926@gmail.com,375243292,73802-7698122-7,27,Female,Government College University Faisalabad,BS Data Science,2.99,1.2,"JavaScript, Tableau",Bahawalpur,26.151.191.14,DEV-M655CK3TB9,6/16/2026,13:13:09,249,Yes,Yes,No,Frontend Developer Intern,0
APP0415,Erica Alvarez,erica.alvarez12@gmail.com,313448450,83608-5523281-0,20,Other,FAST-NUCES,BS Artificial Intelligence,2.24,1.2,"NumPy, Pandas, HTML/CSS, Git, SQL",Sialkot,150.63.224.195,DEV-R1B20UC87N,6/12/2026,16:57:05,929,Yes,Yes,Yes,Backend Developer Intern,0
APP0416,Antonio Garcia,antonio.garcia96@gmail.com,397440597,46144-7616924-3,20,Male,UET Lahore,BS Information Technology,3.82,0.6,"Data Visualization, Tableau, Git",Sialkot,146.130.107.1,DEV-9FB02H6FYE,6/14/2026,14:57:36,1011,Yes,Yes,No,Software QA Intern,0
APP0417,Gwendolyn Klein,gwendolyn.klein979@gmail.com,346546545,92775-6478315-8,22,Other,University of Agriculture Faisalabad,BBA,3.57,2.3,"JavaScript, Python, Data Visualization",Peshawar,70.168.153.128,DEV-99BV2J3T4H,5/25/2026,3:36:05,655,Yes,No,Yes,Business Analyst Intern,0
APP0418,Carrie Wright,carrie.wright423@gmail.com,368034544,84261-6556834-4,21,Male,LUMS,BS Statistics,3.81,2,"SQL, Data Visualization, Scikit-learn, Figma",Islamabad,107.242.15.86,DEV-7EI5R8VO4K,6/29/2026,6:44:15,1003,Yes,Yes,Yes,Data Science Intern,0
APP0419,Jeffrey Mills,ethan.adams591@gmail.com,312688791,20760-2380936-0,22,Other,Punjab University College of IT,BS Statistics,3.72,2.8,"SQL, Python, Java",Islamabad,184.197.62.3,DEV-4Y7ZXDFLD9,5/8/2026,23:52:46,1191,Yes,Yes,No,Frontend Developer Intern,1
APP0420,Jake Campbell,jake.campbell919@gmail.com,369226877,24095-5485058-9,24,Other,Islamia University Bahawalpur,BS Computer Science,3.61,0.9,"Statistics, React",Islamabad,165.49.254.156,DEV-IKOMFRQ8LX,6/8/2026,22:37:00,608,Yes,Yes,No,UI/UX Intern,0
APP0421,George Harper,george.harper683@gmail.com,354532397,41546-8739107-2,22,Male,University of the Punjab,BS Information Technology,3.2,0.4,"Statistics, Tableau",Islamabad,186.37.144.198,DEV-LLIRO7YY0K,5/21/2026,8:48:14,1097,Yes,Yes,Yes,Backend Developer Intern,0
APP0422,Maria Jones,maria.jones354@gmail.com,311820610,14112-5230911-6,22,Female,GC University Lahore,MSc IT,3.53,2.6,"Tableau, Pandas, Data Visualization, Figma, Machine Learning",Lahore,223.84.128.107,DEV-D5MBFSRKHG,5/4/2026,17:35:34,969,Yes,Yes,Yes,Business Analyst Intern,0
APP0423,Michael Mitchell,michael.mitchell346@gmail.com,302754850,73281-9406675-3,23,Male,COMSATS University Islamabad,BBA,3.1,2.7,"Data Visualization, SQL, Statistics",Hyderabad,50.161.158.105,DEV-KAV8C3PQ5U,5/31/2026,14:25:17,1034,Yes,Yes,Yes,Data Analytics Intern,1
APP0424,Mary Escobar,mary.escobar837@gmail.com,335263793,61748-5452101-0,23,Male,FAST-NUCES,BS Statistics,2.61,0,"Excel, React",Sialkot,209.213.8.129,DEV-50121XRUTT,5/12/2026,6:00:01,1055,Yes,No,Yes,Business Analyst Intern,0
APP0425,Felicia Aguilar,felicia.aguilar182@gmail.com,384359756,11862-8205822-1,25,Other,FAST-NUCES,BS Statistics,2.24,0.4,"Machine Learning, HTML/CSS, React, Data Visualization",Islamabad,110.104.83.93,DEV-D7LTTC954A,5/24/2026,6:11:42,247,Yes,Yes,No,Frontend Developer Intern,0
APP0426,Gregory Ponce,gregory.ponce117@gmail.com,376662811,25917-9396377-8,27,Other,University of the Punjab,BS Statistics,3.34,0.8,"NumPy, Excel",Sargodha,46.198.96.140,DEV-806W819FMS,6/21/2026,22:11:44,378,Yes,No,Yes,Data Analytics Intern,0
APP0427,Jenna Larson,jenna.larson349@gmail.com,368254494,23575-9596976-6,23,Male,FAST-NUCES,BS Statistics,3.51,2.2,"JavaScript, Java",Sialkot,8.189.219.47,DEV-N4U6AVE7E5,6/4/2026,19:25:12,7,No,No,No,Machine Learning Intern,1
APP0428,Emily Bennett,emily.bennett609@gmail.com,382954443,87710-3277847-7,70,Other,Virtual University of Pakistan,BS Artificial Intelligence,2.4,2.4,"JavaScript, HTML/CSS, Node.js, Data Visualization",Multan,10.54.28.241,DEV-K8EJNFMOCT,5/8/2026,7:01:22,690,Yes,Yes,Yes,UI/UX Intern,1
APP0429,Robin Santiago,robin.santiago336@gmail.com,322561560,28012-9807272-9,21,Female,University of the Punjab,BS Computer Science,3.86,2.3,"Power BI, Machine Learning, Deep Learning, Excel",Faisalabad,13.141.159.216,DEV-116CZ75T6X,5/10/2026,18:01:55,1096,Yes,No,Yes,Data Science Intern,0
APP0430,Nancy Jennings,nancy.jennings96@gmail.com,355513879,16822-3296660-1,21,Other,University of Sargodha,BS Computer Science,3.72,0.1,"Scikit-learn, Node.js, Power BI, React",Islamabad,152.126.41.86,DEV-GXU5WAHZG8,6/19/2026,11:39:03,424,No,Yes,Yes,UI/UX Intern,0
APP0431,Maria Henderson,maria.henderson591@gmail.com,339265342,81770-4991496-0,26,Male,Bahauddin Zakariya University,MSc IT,2.53,1.6,"Tableau, Scikit-learn, Data Visualization, HTML/CSS",Multan,64.63.215.66,DEV-XR9OGJEGXE,5/25/2026,3:41:59,315,Yes,Yes,Yes,Data Analytics Intern,0
APP0432,Jack White,jack.white749@gmail.com,317622282,27427-4659709-4,21,Other,University of Sargodha,BS Data Science,3.42,2.5,"Data Visualization, Power BI",Sargodha,53.228.73.38,DEV-025LOXYPHW,5/21/2026,1:50:08,578,Yes,No,No,Backend Developer Intern,0
APP0433,Travis Tucker,travis.tucker502@gmail.com,375595236,67337-1820966-4,20,Female,GC University Lahore,BS Software Engineering,2.3,2.7,"Statistics, C++",Multan,53.211.56.226,DEV-KKG1R1CQKI,5/20/2026,12:11:12,884,Yes,Yes,No,UI/UX Intern,0
APP0434,Chad Jones,chad.jones165@gmail.com,374700477,67426-3239535-0,23,Other,GC University Lahore,MSc IT,2.57,2.8,"Power BI, React, NumPy",Sialkot,66.50.139.221,DEV-X20AU5IK31,6/23/2026,23:28:35,1056,Yes,Yes,Yes,Frontend Developer Intern,0
APP0435,Ashley Wise,ashley.wise643@gmail.com,379863869,10441-3501420-0,25,Other,University of Sindh,MSc IT,3.17,0,"Machine Learning, Power BI, HTML/CSS",Hyderabad,196.217.128.179,DEV-2VWY8UMNW6,6/1/2026,12:38:27,226,Yes,Yes,Yes,Business Analyst Intern,0
APP0436,Sophia Johnson,sophia.johnson505@gmail.com,338228013,83719-1275672-1,21,Other,Government College University Faisalabad,BS Software Engineering,2.59,2.6,"Statistics, Data Visualization, Node.js",Hyderabad,19.52.225.184,DEV-E0HDJ7O9X6,5/21/2026,7:12:07,275,Yes,Yes,Yes,UI/UX Intern,0
APP0437,Ralph Anderson,ralph.anderson811@gmail.com,395046832,15789-8986163-4,22,Other,University of Sindh,BS Information Technology,3.77,1.5,"Data Visualization, Pandas, Power BI",Karachi,166.74.143.24,DEV-VV7PGF7MVQ,5/26/2026,15:57:18,7,No,No,No,Backend Developer Intern,1
APP0438,Christopher Guerra,christopher.guerra848@gmail.com,334315927,27383-5949278-7,20,Other,GC University Lahore,BS Data Science,3.25,0.1,"NumPy, HTML/CSS, Data Visualization",Islamabad,177.32.81.122,DEV-NGBG4PDFCO,6/12/2026,4:44:03,414,Yes,Yes,Yes,Business Analyst Intern,0
APP0439,Rhonda Martin,rhonda.martin908@gmail.com,373640686,87892-9939702-9,23,Female,Punjab University College of IT,BS Software Engineering,3.24,2.4,"Pandas, React, Deep Learning, Python",Faisalabad,104.151.192.198,DEV-T75EZ6IZ8E,6/16/2026,12:54:01,584,Yes,Yes,Yes,Frontend Developer Intern,0
APP0440,Jason Rhodes,jason.rhodes55@gmail.com,384016419,80651-4888965-2,23,Male,Virtual University of Pakistan,BS Computer Science,2.61,1.7,"C++, Node.js, Excel, React",Multan,86.69.91.12,DEV-P4H2HWSWCZ,6/23/2026,1:57:52,262,Yes,Yes,Yes,UI/UX Intern,0
